planned_start_time,actual_start_time,gtfs_ride_id
2026-08-02T02:30:00+00:00,2026-08-02T02:30:00+00:00,152476250.0
2026-08-02T02:50:00+00:00,2026-08-02T02:50:00+00:00,152476289.0
2026-08-02T03:10:00+00:00,2026-08-02T03:10:00+00:00,152476248.0
2026-08-02T03:20:00+00:00,2026-08-02T03:20:00+00:00,152476247.0
2026-08-02T03:30:00+00:00,2026-08-02T03:30:00+00:00,152476274.0
2026-08-02T03:40:00+00:00,2026-08-02T03:40:00+00:00,152476280.0
2026-08-02T03:50:00+00:00,2026-08-02T03:50:00+00:00,152476244.0
2026-08-02T04:00:00+00:00,2026-08-02T04:00:00+00:00,152476281.0
2026-08-02T04:15:00+00:00,2026-08-02T04:15:00+00:00,152476288.0
2026-08-02T04:30:00+00:00,2026-08-02T04:30:00+00:00,152476275.0
2026-08-02T04:45:00+00:00,2026-08-02T04:45:00+00:00,152476290.0
2026-08-02T05:00:00+00:00,2026-08-02T05:00:00+00:00,152476282.0
2026-08-02T05:15:00+00:00,2026-08-02T05:15:00+00:00,152476256.0
2026-08-02T05:30:00+00:00,2026-08-02T05:30:00+00:00,152476245.0
2026-08-02T05:45:00+00:00,2026-08-02T05:45:00+00:00,152476246.0
2026-08-02T06:00:00+00:00,2026-08-02T06:00:00+00:00,152476276.0
2026-08-02T06:20:00+00:00,2026-08-02T06:20:00+00:00,152476283.0
2026-08-02T06:40:00+00:00,2026-08-02T06:40:00+00:00,152476284.0
2026-08-02T07:00:00+00:00,2026-08-02T07:00:00+00:00,152476267.0
2026-08-02T07:15:00+00:00,2026-08-02T07:15:00+00:00,152476229.0
2026-08-02T07:30:00+00:00,2026-08-02T07:30:00+00:00,152476230.0
2026-08-02T07:45:00+00:00,2026-08-02T07:45:00+00:00,152476231.0
2026-08-02T08:00:00+00:00,2026-08-02T08:00:00+00:00,152476268.0
2026-08-02T08:15:00+00:00,2026-08-02T08:15:00+00:00,152476285.0
2026-08-02T08:30:00+00:00,2026-08-02T08:30:00+00:00,152476286.0
2026-08-02T08:45:00+00:00,2026-08-02T08:45:00+00:00,152476287.0
2026-08-02T09:00:00+00:00,2026-08-02T09:00:00+00:00,152476269.0
2026-08-02T09:20:00+00:00,2026-08-02T09:20:00+00:00,152476232.0
2026-08-02T09:40:00+00:00,2026-08-02T09:40:00+00:00,152476233.0
2026-08-02T10:00:00+00:00,2026-08-02T10:00:00+00:00,152476270.0
2026-08-02T10:12:00+00:00,2026-08-02T10:12:00+00:00,152476277.0
2026-08-02T10:24:00+00:00,2026-08-02T10:24:00+00:00,152476278.0
2026-08-02T10:36:00+00:00,2026-08-02T10:36:00+00:00,152476249.0
2026-08-02T10:48:00+00:00,2026-08-02T10:48:00+00:00,152476279.0
2026-08-02T11:00:00+00:00,2026-08-02T11:00:00+00:00,152476271.0
2026-08-02T11:15:00+00:00,2026-08-02T11:15:00+00:00,152476251.0
2026-08-02T11:30:00+00:00,2026-08-02T11:30:00+00:00,152476252.0
2026-08-02T11:45:00+00:00,2026-08-02T11:45:00+00:00,152476253.0
2026-08-02T12:00:00+00:00,2026-08-02T12:00:00+00:00,152476272.0
2026-08-02T12:15:00+00:00,2026-08-02T12:15:00+00:00,152476258.0
2026-08-02T12:30:00+00:00,2026-08-02T12:30:00+00:00,152476259.0
2026-08-02T12:45:00+00:00,2026-08-02T12:45:00+00:00,152476260.0
2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,152476273.0
2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,152476273.0
2026-08-02T13:15:00+00:00,2026-08-02T13:15:00+00:00,152476261.0
2026-08-02T13:15:00+00:00,2026-08-02T13:15:00+00:00,152476261.0
2026-08-02T13:30:00+00:00,2026-08-02T13:30:00+00:00,152476262.0
2026-08-02T13:30:00+00:00,2026-08-02T13:30:00+00:00,152476262.0
2026-08-02T13:45:00+00:00,2026-08-02T13:45:00+00:00,152476263.0
2026-08-02T14:00:00+00:00,2026-08-02T14:00:00+00:00,152476234.0
2026-08-02T14:20:00+00:00,2026-08-02T14:20:00+00:00,152476235.0
2026-08-02T14:40:00+00:00,2026-08-02T14:40:00+00:00,152476236.0
2026-08-02T15:00:00+00:00,2026-08-02T15:00:00+00:00,152476237.0
2026-08-02T15:20:00+00:00,2026-08-02T15:20:00+00:00,152476238.0
2026-08-02T15:40:00+00:00,2026-08-02T15:40:00+00:00,152476239.0
2026-08-02T16:00:00+00:00,2026-08-02T16:00:00+00:00,152476240.0
2026-08-02T16:20:00+00:00,2026-08-02T16:20:00+00:00,152476241.0
2026-08-02T16:40:00+00:00,2026-08-02T16:40:00+00:00,152476242.0
2026-08-02T17:00:00+00:00,2026-08-02T17:00:00+00:00,152476243.0
2026-08-02T17:20:00+00:00,2026-08-02T17:20:00+00:00,152476264.0
2026-08-02T17:40:00+00:00,2026-08-02T17:40:00+00:00,152476254.0
2026-08-02T18:00:00+00:00,2026-08-02T18:00:00+00:00,152476255.0
2026-08-02T18:30:00+00:00,2026-08-02T18:30:00+00:00,152476257.0
2026-08-02T19:05:00+00:00,2026-08-02T19:05:00+00:00,152476266.0
2026-08-02T19:45:00+00:00,2026-08-02T19:45:00+00:00,152476291.0
2026-08-02T20:15:00+00:00,2026-08-02T20:15:00+00:00,152476265.0
,2026-08-02T04:46:00+00:00,
,2026-08-02T04:56:00+00:00,
,2026-08-02T04:59:00+00:00,
,2026-08-02T05:03:00+00:00,
,2026-08-02T09:50:00+00:00,
,2026-08-02T19:30:00+00:00,
,2026-08-02T19:35:00+00:00,
